run,auc_sl,acc_sl,ppv_sl,npv_sl,sens_sl,spec_sl,mean_auc_sl
762,0.670068027,NA,0.571428571,0.714285714,0.75,0.526315789,0.73196655
763,0.746376812,NA,0.695652174,0.666666667,0.8,0.533333333,0.73196655
764,0.727891156,NA,0.761904762,0.285714286,0.615384615,0.444444444,0.73196655
765,0.72826087,NA,0.739130435,0.5,0.739130435,0.5,0.73196655
766,0.736,NA,0.64,0.7,0.842105263,0.4375,0.73196655
767,0.811188811,NA,0.863636364,0.538461538,0.76,0.7,0.73196655
768,0.698979592,NA,0.714285714,0.571428571,0.869565217,0.333333333,0.73196655
769,0.667832168,NA,0.681818182,0.461538462,0.681818182,0.461538462,0.73196655
770,0.734265734,NA,0.681818182,0.538461538,0.714285714,0.5,0.73196655
771,0.76,NA,0.72,0.6,0.818181818,0.461538462,0.73196655
772,0.681818182,NA,0.708333333,0.363636364,0.708333333,0.363636364,0.73196655
773,0.856643357,NA,0.818181818,0.538461538,0.75,0.636363636,0.73196655
774,0.787878788,NA,0.625,0.909090909,0.9375,0.526315789,0.73196655
775,0.782407407,NA,0.666666667,0.75,0.9,0.4,0.73196655
776,0.800724638,NA,0.826086957,0.583333333,0.791666667,0.636363636,0.73196655
777,0.59469697,NA,0.583333333,0.454545455,0.7,0.333333333,0.73196655
778,0.756666667,NA,0.8,0.466666667,0.666666667,0.636363636,0.73196655
779,0.769230769,NA,0.727272727,0.461538462,0.695652174,0.5,0.73196655
780,0.814814815,NA,0.814814815,0.75,0.916666667,0.545454545,0.73196655
781,0.658119658,NA,0.538461538,0.555555556,0.777777778,0.294117647,0.73196655
782,0.636363636,NA,0.625,0.454545455,0.714285714,0.357142857,0.73196655
783,0.731884058,NA,0.739130435,0.5,0.739130435,0.5,0.73196655
784,0.65530303,NA,0.833333333,0.272727273,0.714285714,0.428571429,0.73196655
785,0.651515152,NA,0.791666667,0.363636364,0.730769231,0.444444444,0.73196655
786,0.636363636,NA,0.636363636,0.307692308,0.608695652,0.333333333,0.73196655
787,0.84057971,NA,0.869565217,0.25,0.689655172,0.5,0.73196655
788,0.807692308,NA,0.772727273,0.615384615,0.772727273,0.615384615,0.73196655
789,0.764,NA,0.56,0.8,0.875,0.421052632,0.73196655
790,0.819727891,NA,0.80952381,0.571428571,0.739130435,0.666666667,0.73196655
791,0.765734266,NA,0.727272727,0.615384615,0.761904762,0.571428571,0.73196655
792,0.756,NA,0.48,0.7,0.8,0.35,0.73196655
793,0.724637681,NA,0.826086957,0.333333333,0.703703704,0.5,0.73196655
794,0.786324786,NA,0.653846154,0.888888889,0.944444444,0.470588235,0.73196655
795,0.68877551,NA,0.464285714,0.857142857,0.928571429,0.285714286,0.73196655
796,0.737762238,NA,0.681818182,0.692307692,0.789473684,0.5625,0.73196655
797,0.867424242,NA,0.833333333,0.727272727,0.869565217,0.666666667,0.73196655
798,0.700854701,NA,0.653846154,0.666666667,0.85,0.4,0.73196655
799,0.7,NA,0.64,0.5,0.761904762,0.357142857,0.73196655
800,0.706666667,NA,0.8,0.466666667,0.666666667,0.636363636,0.73196655
801,0.802721088,NA,0.761904762,0.714285714,0.8,0.666666667,0.73196655
802,0.71969697,NA,0.666666667,0.545454545,0.761904762,0.428571429,0.73196655
803,0.723484848,NA,0.625,0.636363636,0.789473684,0.4375,0.73196655
804,0.804,NA,0.88,0.3,0.75862069,0.5,0.73196655
805,0.808,NA,0.8,0.6,0.833333333,0.545454545,0.73196655
806,0.684782609,NA,0.869565217,0.333333333,0.714285714,0.571428571,0.73196655
807,0.713286713,NA,0.727272727,0.615384615,0.761904762,0.571428571,0.73196655
808,0.791666667,NA,0.708333333,0.727272727,0.85,0.533333333,0.73196655
809,0.663043478,NA,0.739130435,0.416666667,0.708333333,0.454545455,0.73196655
810,0.782051282,NA,0.423076923,0.888888889,0.916666667,0.347826087,0.73196655
811,0.782312925,NA,0.666666667,0.642857143,0.736842105,0.5625,0.73196655
812,0.68707483,NA,0.619047619,0.571428571,0.684210526,0.5,0.73196655
813,0.59057971,NA,0.565217391,0.5,0.684210526,0.375,0.73196655
814,0.776515152,NA,0.75,0.636363636,0.818181818,0.538461538,0.73196655
815,0.72,NA,0.72,0.5,0.782608696,0.416666667,0.73196655
816,0.553030303,NA,0.666666667,0.545454545,0.761904762,0.428571429,0.73196655
817,0.735507246,NA,0.782608696,0.5,0.75,0.545454545,0.73196655
818,0.587412587,NA,0.636363636,0.384615385,0.636363636,0.384615385,0.73196655
819,0.752,NA,0.88,0.3,0.75862069,0.5,0.73196655
820,0.78030303,NA,0.75,0.636363636,0.818181818,0.538461538,0.73196655
821,0.704,NA,0.76,0.5,0.791666667,0.454545455,0.73196655
822,0.721014493,NA,0.652173913,0.583333333,0.75,0.466666667,0.73196655
823,0.755244755,NA,0.772727273,0.615384615,0.772727273,0.615384615,0.73196655
824,0.865740741,NA,0.740740741,0.625,0.869565217,0.416666667,0.73196655
825,0.715909091,NA,0.583333333,0.727272727,0.823529412,0.444444444,0.73196655
826,0.829059829,NA,0.923076923,0.555555556,0.857142857,0.714285714,0.73196655
827,0.576923077,NA,0.615384615,0.333333333,0.727272727,0.230769231,0.73196655
828,0.8,NA,0.8,0.4,0.769230769,0.444444444,0.73196655
829,0.816,NA,0.84,0.6,0.84,0.6,0.73196655
830,0.666666667,NA,0.615384615,0.666666667,0.842105263,0.375,0.73196655
831,0.717592593,NA,0.666666667,0.625,0.857142857,0.357142857,0.73196655
832,0.653846154,NA,0.636363636,0.461538462,0.666666667,0.428571429,0.73196655
833,0.692028986,NA,0.608695652,0.666666667,0.777777778,0.470588235,0.73196655
834,0.59057971,NA,0.608695652,0.5,0.7,0.4,0.73196655
835,0.921768707,NA,0.761904762,0.714285714,0.8,0.666666667,0.73196655
836,0.670940171,NA,0.769230769,0.333333333,0.769230769,0.333333333,0.73196655
837,0.666666667,NA,0.518518519,0.625,0.823529412,0.277777778,0.73196655
838,0.719387755,NA,0.714285714,0.571428571,0.869565217,0.333333333,0.73196655
839,0.736111111,NA,0.703703704,0.75,0.904761905,0.428571429,0.73196655
840,0.765151515,NA,0.708333333,0.636363636,0.80952381,0.5,0.73196655
841,0.778985507,NA,0.739130435,0.583333333,0.772727273,0.538461538,0.73196655
842,0.760869565,NA,0.739130435,0.583333333,0.772727273,0.538461538,0.73196655
843,0.62962963,NA,0.740740741,0.5,0.833333333,0.363636364,0.73196655
844,0.712962963,NA,0.777777778,0.25,0.777777778,0.25,0.73196655
845,0.829710145,NA,0.782608696,0.75,0.857142857,0.642857143,0.73196655
846,0.784,NA,0.8,0.7,0.869565217,0.583333333,0.73196655
847,0.765151515,NA,0.708333333,0.636363636,0.80952381,0.5,0.73196655
848,0.706293706,NA,0.636363636,0.615384615,0.736842105,0.5,0.73196655
849,0.731884058,NA,0.826086957,0.416666667,0.730769231,0.555555556,0.73196655
850,0.574074074,NA,0.592592593,0.5,0.8,0.266666667,0.73196655
851,0.764,NA,0.88,0.5,0.814814815,0.625,0.73196655
852,0.683908046,NA,0.793103448,0.333333333,0.851851852,0.25,0.73196655
853,0.816,NA,0.84,0.7,0.875,0.636363636,0.73196655
854,0.747863248,NA,0.692307692,0.555555556,0.818181818,0.384615385,0.73196655
855,0.692028986,NA,0.608695652,0.5,0.7,0.4,0.73196655
856,0.75,NA,0.821428571,0.428571429,0.851851852,0.375,0.73196655
857,0.62,NA,0.65,0.466666667,0.619047619,0.5,0.73196655
858,0.829059829,NA,0.807692308,0.555555556,0.84,0.5,0.73196655
859,0.769230769,NA,0.769230769,0.555555556,0.833333333,0.454545455,0.73196655
860,0.647727273,NA,0.75,0.363636364,0.72,0.4,0.73196655
861,0.667763158,NA,0.842105263,0.5,0.666666667,0.727272727,0.73196655
862,0.739130435,NA,0.869565217,0.5,0.769230769,0.666666667,0.73196655
863,0.765306122,NA,0.904761905,0.357142857,0.678571429,0.714285714,0.73196655
864,0.69047619,NA,0.523809524,0.785714286,0.785714286,0.523809524,0.73196655
865,0.756410256,NA,0.461538462,1,1,0.391304348,0.73196655
866,0.693877551,NA,0.571428571,0.785714286,0.8,0.55,0.73196655
867,0.556,NA,0.6,0.3,0.681818182,0.230769231,0.73196655
868,0.703703704,NA,0.62962963,0.75,0.894736842,0.375,0.73196655
869,0.702797203,NA,0.727272727,0.461538462,0.695652174,0.5,0.73196655
870,0.662393162,NA,0.769230769,0.444444444,0.8,0.4,0.73196655
871,0.666666667,NA,0.666666667,0.5,0.818181818,0.307692308,0.73196655
872,0.712121212,NA,0.666666667,0.454545455,0.727272727,0.384615385,0.73196655
873,0.854700855,NA,0.730769231,0.666666667,0.863636364,0.461538462,0.73196655
874,0.735042735,NA,0.692307692,0.555555556,0.818181818,0.384615385,0.73196655
875,0.791666667,NA,0.833333333,0.545454545,0.8,0.6,0.73196655
876,0.77972028,NA,0.863636364,0.538461538,0.76,0.7,0.73196655
877,0.490740741,NA,0.592592593,0.25,0.727272727,0.153846154,0.73196655
878,0.782608696,NA,0.608695652,0.916666667,0.933333333,0.55,0.73196655
879,0.835526316,NA,1,0.375,0.655172414,1,0.73196655
880,0.75,NA,0.541666667,0.636363636,0.764705882,0.388888889,0.73196655
881,0.772727273,NA,0.833333333,0.454545455,0.769230769,0.555555556,0.73196655
882,0.745098039,NA,0.722222222,0.647058824,0.684210526,0.6875,0.73196655
883,0.666666667,NA,0.538461538,0.777777778,0.875,0.368421053,0.73196655
884,0.822463768,NA,0.826086957,0.416666667,0.730769231,0.555555556,0.73196655
885,0.773026316,NA,0.684210526,0.6875,0.722222222,0.647058824,0.73196655
886,0.602040816,NA,0.619047619,0.642857143,0.722222222,0.529411765,0.73196655
887,0.643518519,NA,0.666666667,0.375,0.782608696,0.25,0.73196655
888,0.70979021,NA,0.863636364,0.384615385,0.703703704,0.625,0.73196655
889,0.692307692,NA,0.681818182,0.692307692,0.789473684,0.5625,0.73196655
890,0.77173913,NA,0.652173913,0.666666667,0.789473684,0.5,0.73196655
891,0.83908046,NA,0.793103448,0.666666667,0.92,0.4,0.73196655
892,0.657407407,NA,0.666666667,0.625,0.857142857,0.357142857,0.73196655
893,0.795454545,NA,0.875,0.454545455,0.777777778,0.625,0.73196655
894,0.913333333,NA,0.733333333,0.8,0.956521739,0.333333333,0.73196655
895,0.581196581,NA,0.615384615,0.444444444,0.761904762,0.285714286,0.73196655
896,0.670940171,NA,0.653846154,0.555555556,0.80952381,0.357142857,0.73196655
897,0.741830065,NA,0.611111111,0.588235294,0.611111111,0.588235294,0.73196655
898,0.632575758,NA,0.583333333,0.545454545,0.736842105,0.375,0.73196655
899,0.68627451,NA,0.888888889,0.294117647,0.571428571,0.714285714,0.73196655
900,0.643356643,NA,0.636363636,0.692307692,0.777777778,0.529411765,0.73196655
901,0.717391304,NA,0.52173913,0.833333333,0.857142857,0.476190476,0.73196655
902,0.858695652,NA,0.956521739,0.333333333,0.733333333,0.8,0.73196655
903,0.72,NA,0.65,0.6,0.684210526,0.5625,0.73196655
904,0.819078947,NA,0.789473684,0.625,0.714285714,0.714285714,0.73196655
905,0.755102041,NA,0.857142857,0.5,0.72,0.7,0.73196655
906,0.693877551,NA,0.761904762,0.428571429,0.666666667,0.545454545,0.73196655
907,0.871794872,NA,0.769230769,0.777777778,0.909090909,0.538461538,0.73196655
908,0.623931624,NA,0.576923077,0.777777778,0.882352941,0.388888889,0.73196655
909,0.615384615,NA,0.576923077,0.666666667,0.833333333,0.352941176,0.73196655
910,0.748251748,NA,0.727272727,0.384615385,0.666666667,0.454545455,0.73196655
911,0.746212121,NA,0.833333333,0.454545455,0.769230769,0.555555556,0.73196655
912,0.717948718,NA,0.692307692,0.555555556,0.818181818,0.384615385,0.73196655
913,0.786231884,NA,0.695652174,0.75,0.842105263,0.5625,0.73196655
914,0.765306122,NA,0.80952381,0.428571429,0.68,0.6,0.73196655
915,0.796296296,NA,0.666666667,0.875,0.947368421,0.4375,0.73196655
916,0.724489796,NA,0.642857143,0.571428571,0.857142857,0.285714286,0.73196655
917,0.724637681,NA,0.695652174,0.666666667,0.8,0.533333333,0.73196655
918,0.72027972,NA,0.727272727,0.538461538,0.727272727,0.538461538,0.73196655
919,0.645299145,NA,0.692307692,0.444444444,0.782608696,0.333333333,0.73196655
920,0.784,NA,0.84,0.6,0.84,0.6,0.73196655
921,0.703703704,NA,0.481481481,0.75,0.866666667,0.3,0.73196655
922,0.756666667,NA,0.7,0.466666667,0.636363636,0.538461538,0.73196655
923,0.795918367,NA,0.642857143,0.714285714,0.9,0.333333333,0.73196655
924,0.739130435,NA,0.739130435,0.583333333,0.772727273,0.538461538,0.73196655
925,0.72027972,NA,0.545454545,0.615384615,0.705882353,0.444444444,0.73196655
926,0.79020979,NA,0.863636364,0.307692308,0.678571429,0.571428571,0.73196655
927,0.782051282,NA,0.769230769,0.444444444,0.8,0.4,0.73196655
928,0.724489796,NA,0.75,0.428571429,0.84,0.3,0.73196655
929,0.863636364,NA,0.772727273,0.846153846,0.894736842,0.6875,0.73196655
930,0.676666667,NA,0.6,0.666666667,0.705882353,0.555555556,0.73196655
931,0.737762238,NA,0.863636364,0.538461538,0.76,0.7,0.73196655
932,0.652777778,NA,0.518518519,0.625,0.823529412,0.277777778,0.73196655
933,0.723776224,NA,0.727272727,0.461538462,0.695652174,0.5,0.73196655
934,0.75,NA,0.913043478,0.5,0.777777778,0.75,0.73196655
935,0.756410256,NA,0.653846154,0.666666667,0.85,0.4,0.73196655
936,0.772,NA,0.76,0.5,0.791666667,0.454545455,0.73196655
937,0.676870748,NA,0.619047619,0.571428571,0.684210526,0.5,0.73196655
938,0.56993007,NA,0.545454545,0.538461538,0.666666667,0.411764706,0.73196655
939,0.590909091,NA,0.681818182,0.384615385,0.652173913,0.416666667,0.73196655
940,0.772727273,NA,0.75,0.454545455,0.75,0.454545455,0.73196655
941,0.684782609,NA,0.652173913,0.5,0.714285714,0.428571429,0.73196655
942,0.696,NA,0.76,0.4,0.76,0.4,0.73196655
943,0.86,NA,0.64,0.9,0.941176471,0.5,0.73196655
944,0.704081633,NA,0.714285714,0.571428571,0.869565217,0.333333333,0.73196655
945,0.664335664,NA,0.5,0.692307692,0.733333333,0.45,0.73196655
946,0.685314685,NA,0.772727273,0.384615385,0.68,0.5,0.73196655
947,0.810606061,NA,0.833333333,0.545454545,0.8,0.6,0.73196655
948,0.640151515,NA,0.708333333,0.363636364,0.708333333,0.363636364,0.73196655
949,0.786324786,NA,0.807692308,0.555555556,0.84,0.5,0.73196655
950,0.808,NA,0.56,0.9,0.933333333,0.45,0.73196655
951,0.552,NA,0.64,0.4,0.727272727,0.307692308,0.73196655
952,0.833333333,NA,0.761904762,0.642857143,0.761904762,0.642857143,0.73196655
953,0.717391304,NA,0.608695652,0.666666667,0.777777778,0.470588235,0.73196655
954,0.760204082,NA,0.678571429,0.571428571,0.863636364,0.307692308,0.73196655
955,0.741258741,NA,0.818181818,0.538461538,0.75,0.636363636,0.73196655
956,0.714285714,NA,0.761904762,0.571428571,0.727272727,0.615384615,0.73196655
957,0.641304348,NA,0.739130435,0.5,0.739130435,0.5,0.73196655
958,0.713768116,NA,0.739130435,0.5,0.739130435,0.5,0.73196655
959,0.719387755,NA,0.571428571,0.571428571,0.842105263,0.25,0.73196655
960,0.756410256,NA,0.769230769,0.555555556,0.833333333,0.454545455,0.73196655
961,0.661290323,NA,0.677419355,0.5,0.913043478,0.166666667,0.73196655
962,0.712,NA,0.72,0.5,0.782608696,0.416666667,0.73196655
963,0.878787879,NA,0.875,0.636363636,0.84,0.7,0.73196655
964,0.784090909,NA,0.666666667,0.727272727,0.842105263,0.5,0.73196655
965,0.846666667,NA,0.75,0.866666667,0.882352941,0.722222222,0.73196655
966,0.566326531,NA,0.607142857,0.285714286,0.772727273,0.153846154,0.73196655
967,0.65034965,NA,0.772727273,0.307692308,0.653846154,0.444444444,0.73196655
968,0.632653061,NA,0.666666667,0.357142857,0.608695652,0.416666667,0.73196655
969,0.683673469,NA,0.857142857,0.285714286,0.642857143,0.571428571,0.73196655
970,0.801020408,NA,0.714285714,0.857142857,0.952380952,0.428571429,0.73196655
971,0.75,NA,0.75,0.636363636,0.818181818,0.538461538,0.73196655
972,0.772108844,NA,0.761904762,0.571428571,0.727272727,0.615384615,0.73196655
973,0.64,NA,0.64,0.4,0.727272727,0.307692308,0.73196655
974,0.727891156,NA,0.761904762,0.428571429,0.666666667,0.545454545,0.73196655
975,0.636,NA,0.6,0.5,0.75,0.333333333,0.73196655
976,0.792517007,NA,0.761904762,0.5,0.695652174,0.583333333,0.73196655
977,0.790849673,NA,0.777777778,0.647058824,0.7,0.733333333,0.73196655
978,0.696581197,NA,0.807692308,0.333333333,0.777777778,0.375,0.73196655
979,0.806818182,NA,0.708333333,0.636363636,0.80952381,0.5,0.73196655
980,0.821678322,NA,0.772727273,0.615384615,0.772727273,0.615384615,0.73196655
981,0.652,NA,0.56,0.5,0.736842105,0.3125,0.73196655
982,0.699275362,NA,0.608695652,0.666666667,0.777777778,0.470588235,0.73196655
983,0.734265734,NA,0.636363636,0.615384615,0.736842105,0.5,0.73196655
984,0.836666667,NA,0.85,0.333333333,0.62962963,0.625,0.73196655
985,0.734693878,NA,0.642857143,0.428571429,0.818181818,0.230769231,0.73196655
986,0.819727891,NA,0.904761905,0.428571429,0.703703704,0.75,0.73196655
987,0.706521739,NA,0.695652174,0.666666667,0.8,0.533333333,0.73196655
988,0.595238095,NA,0.476190476,0.571428571,0.625,0.421052632,0.73196655
989,0.833333333,NA,0.739130435,0.75,0.85,0.6,0.73196655
990,0.700854701,NA,0.692307692,0.444444444,0.782608696,0.333333333,0.73196655
991,0.824074074,NA,0.666666667,0.75,0.9,0.4,0.73196655
992,0.792517007,NA,0.80952381,0.5,0.708333333,0.636363636,0.73196655
993,0.755244755,NA,0.818181818,0.461538462,0.72,0.6,0.73196655
994,0.829059829,NA,0.846153846,0.666666667,0.88,0.6,0.73196655
995,0.756,NA,0.76,0.4,0.76,0.4,0.73196655
996,0.748,NA,0.8,0.5,0.8,0.5,0.73196655
997,0.856666667,NA,0.9,0.666666667,0.782608696,0.833333333,0.73196655
998,0.752136752,NA,0.730769231,0.777777778,0.904761905,0.5,0.73196655
999,0.84469697,NA,0.833333333,0.454545455,0.769230769,0.555555556,0.73196655
1000,0.726851852,0.685714286,0.740740741,0.5,0.833333333,0.363636364,0.73196655
Average,0.73190542,0.671428571,0.710686683,0.565354297,0.779298248,0.482245526,0.731966306
,auc_sl,acc_sl,ppv_sl,npv_sl,sens_sl,spec_sl,mean_auc_sl
